type,id,apidoc_Text
method,org/eclipse/jface/dialogs/DialogPage/setMessage/String, Sets or clears the message for this page. This is a shortcut for setMessage(newMesasge, NONE) @param newMessage the message, or null to clear the message
method,org/eclipse/jface/dialogs/DialogPage/DialogPage/, Creates a new empty dialog page.
method,org/eclipse/jface/dialogs/DialogPage/DialogPage/String, Creates a new dialog page with the given title. @param title the title of this dialog page, or null if none
method,org/eclipse/jface/dialogs/DialogPage/DialogPage/String;ImageDescriptor, Creates a new dialog page with the given title and image. @param title the title of this dialog page, or null if none @param image the image for this dialog page, or null if none
method,org/eclipse/jface/dialogs/Dialog/initializeBounds/,
method,org/eclipse/jface/dialogs/Dialog/setButtonLayoutData/Button, Set the layout data of the button to a GridData with appropriate heights and widths. @param button
method,org/eclipse/jface/dialogs/Dialog/setButtonLayoutFormData/Button, Set the layout data of the button to a FormData with appropriate heights and widths. @param button
method,org/eclipse/jface/dialogs/Dialog/close/, @see org.eclipse.jface.window.Window#close()
method,org/eclipse/jface/dialogs/Dialog/applyDialogFont/Control, Applies the dialog font to all controls that currently have the default font. @param control the control to apply the font to. Font will also be applied to its children. If the control is null nothing happens.
method,org/eclipse/jface/dialogs/Dialog/dialogFontIsDefault/, Return whether or not the dialog font is currently the same as the default font. @return boolean if the two are the same
method,org/eclipse/jface/dialogs/Dialog/create/,
method,org/eclipse/jface/dialogs/Dialog/getBlockedHandler/, Get the IDialogBlockedHandler to be used by WizardDialogs and ModalContexts. @return Returns the blockedHandler.
method,org/eclipse/jface/dialogs/Dialog/setBlockedHandler/IDialogBlockedHandler, Set the IDialogBlockedHandler to be used by WizardDialogs and ModalContexts. @param blockedHandler The blockedHandler for the dialogs.
field,org/eclipse/jface/dialogs/Dialog/DLG_IMG_INFO, Image registry key for info image (value dialog_info_image). @deprecated use org.eclipse.swt.widgets.Display.getSystemImage(SWT.ICON_INFORMATION)
field,org/eclipse/jface/dialogs/Dialog/DLG_IMG_QUESTION, Image registry key for question image (value dialog_question_image). @deprecated org.eclipse.swt.widgets.Display.getSystemImage(SWT.ICON_QUESTION)
field,org/eclipse/jface/dialogs/Dialog/DLG_IMG_MESSAGE_INFO, Image registry key for info message image (value dialog_messasge_info_image). @since 2.0
field,org/eclipse/jface/dialogs/Dialog/DLG_IMG_MESSAGE_WARNING, Image registry key for info message image (value dialog_messasge_warning_image). @since 2.0
field,org/eclipse/jface/dialogs/Dialog/DLG_IMG_MESSAGE_ERROR, Image registry key for info message image (value dialog_message_error_image). @since 2.0
field,org/eclipse/jface/dialogs/Dialog/DLG_IMG_HELP, Image registry key for help image (value dialog_help_image). @since 3.2
field,org/eclipse/jface/dialogs/Dialog/ELLIPSIS, The ellipsis is the string that is used to represent shortened text. @since 3.0
field,org/eclipse/jface/dialogs/Dialog/DIALOG_PERSISTLOCATION, Persist the last location of the dialog. @since 3.2
field,org/eclipse/jface/dialogs/Dialog/DIALOG_PERSISTSIZE, Persist the last known size of the dialog. @since 3.2
field,org/eclipse/jface/dialogs/Dialog/dialogArea, The dialog area; null until dialog is layed out.
field,org/eclipse/jface/dialogs/Dialog/buttonBar, The button bar; null until dialog is layed out.
field,org/eclipse/jface/dialogs/Dialog/blockedHandler, Create a default instance of the blocked handler which does not do anything.
class,org/eclipse/jface/dialogs/ControlEnableState, Helper class to save the enable/disable state of a control including all its descendent controls.
method,org/eclipse/jface/dialogs/ControlEnableState/disable/Control, Saves the current enable/disable state of the given control and its descendents in the returned object; the controls are all disabled. @param w the control @return an object capturing the enable/disable state
method,org/eclipse/jface/dialogs/ControlEnableState/disable/Control;List, Saves the current enable/disable state of the given control and its descendents in the returned object except for the given list of exception cases; the controls that are saved are also disabled. @param w the control @param exceptions the list of controls to not disable (element type: Control) @return an object capturing the enable/disable state
method,org/eclipse/jface/dialogs/ControlEnableState/restore/, Restores the window enable state saved in this object.
method,org/eclipse/jface/dialogs/ControlEnableState/ControlEnableState/Control, Creates a new object and saves in it the current enable/disable state of the given control and its descendents; the controls that are saved are also disabled. @param w the control
method,org/eclipse/jface/dialogs/ControlEnableState/ControlEnableState/Control;List, Creates a new object and saves in it the current enable/disable state of the given control and its descendents except for the given list of exception cases; the controls that are saved are also disabled. @param w the control @param exceptions the list of controls to not disable (element type: Control), or null if none
method,org/eclipse/jface/dialogs/DialogTray/DialogTray/,
method,org/eclipse/jface/dialogs/DialogMessageArea/createContents/Composite, Create the contents for the receiver. @param parent the Composite that the children will be created in
method,org/eclipse/jface/dialogs/DialogMessageArea/setTitleLayoutData/Object, Set the layoutData for the title area. In most cases this will be a copy of the layoutData used in setMessageLayoutData. @param layoutData the layoutData for the title @see #setMessageLayoutData(Object)
method,org/eclipse/jface/dialogs/DialogMessageArea/setMessageLayoutData/Object, Set the layoutData for the messageArea. In most cases this will be a copy of the layoutData used in setTitleLayoutData. @param layoutData the layoutData for the message area composite. @see #setTitleLayoutData(Object)
method,org/eclipse/jface/dialogs/DialogMessageArea/showTitle/String;Image, Show the title. @param titleMessage String for the titke @param titleImage Image or null
method,org/eclipse/jface/dialogs/DialogMessageArea/restoreTitle/, Enable the title and disable the message text and image.
method,org/eclipse/jface/dialogs/DialogMessageArea/DialogMessageArea/, Create a new instance of the receiver.
method,org/eclipse/jface/dialogs/IPageChangeProvider/addPageChangedListener/IPageChangedListener, Adds a listener for page changes in this page change provider. Has no effect if an identical listener is already registered. @param listener a page changed listener
method,org/eclipse/jface/dialogs/IPageChangeProvider/removePageChangedListener/IPageChangedListener, Removes the given page change listener from this page change provider. Has no effect if an identical listener is not registered. @param listener a page changed listener
method,org/eclipse/jface/dialogs/IDialogSettings/addNewSection/String, Create a new section in the receiver and return it. @param name the name of the new section @return the new section
method,org/eclipse/jface/dialogs/IDialogSettings/addSection/IDialogSettings, Add a section in the receiver. @param section the section to be added
method,org/eclipse/jface/dialogs/IDialogSettings/get/String, Returns the value of the given key in this dialog settings. @param key the key @return the value, or null if none
method,org/eclipse/jface/dialogs/IDialogSettings/getArray/String, Returns the value, an array of strings, of the given key in this dialog settings. @param key the key @return the array of string, or null if none
method,org/eclipse/jface/dialogs/IDialogSettings/getBoolean/String, Convenience API. Convert the value of the given key in this dialog settings to a boolean and return it. @param key the key @return the boolean value, or false if none
method,org/eclipse/jface/dialogs/IDialogSettings/getDouble/String, Convenience API. Convert the value of the given key in this dialog settings to a double and return it. @param key the key @return the value coverted to double, or throws NumberFormatException if none @exception NumberFormatException if the string value does not contain a parsable number. @see java.lang.Double#valueOf(java.lang.String)
method,org/eclipse/jface/dialogs/IDialogSettings/getFloat/String, Convenience API. Convert the value of the given key in this dialog settings to a float and return it. @param key the key @return the value coverted to float, or throws NumberFormatException if none @exception NumberFormatException if the string value does not contain a parsable number. @see java.lang.Float#valueOf(java.lang.String)
method,org/eclipse/jface/dialogs/IDialogSettings/getInt/String, Convenience API. Convert the value of the given key in this dialog settings to a int and return it. @param key the key @return the value coverted to int, or throws NumberFormatException if none @exception NumberFormatException if the string value does not contain a parsable number. @see java.lang.Integer#valueOf(java.lang.String)
method,org/eclipse/jface/dialogs/IDialogSettings/getLong/String, Convenience API. Convert the value of the given key in this dialog settings to a long and return it. @param key the key @return the value coverted to long, or throws NumberFormatException if none @exception NumberFormatException if the string value does not contain a parsable number. @see java.lang.Long#valueOf(java.lang.String)
method,org/eclipse/jface/dialogs/IDialogSettings/getName/, Returns the IDialogSettings name. @return the name
method,org/eclipse/jface/dialogs/IDialogSettings/getSection/String, Returns the section with the given name in this dialog settings. @param sectionName the key @return IDialogSettings (the section), or null if none
method,org/eclipse/jface/dialogs/IDialogSettings/getSections/, Returns all the sections in this dialog settings. @return the section, or null if none
method,org/eclipse/jface/dialogs/IDialogSettings/load/Reader, Load a dialog settings from a stream and fill the receiver with its content. @param reader a Reader specifying the stream where the settings are read from. @throws IOException
method,org/eclipse/jface/dialogs/IDialogSettings/load/String, Load a dialog settings from a file and fill the receiver with its content. @param fileName the name of the file the settings are read from. @throws IOException
method,org/eclipse/jface/dialogs/IDialogSettings/put/String;String[], Adds the pair key/value to this dialog settings. @param key the key. @param value the value to be associated with the key
method,org/eclipse/jface/dialogs/IDialogSettings/put/String;double, Convenience API. Converts the double value to a string and adds the pair key/value to this dialog settings. @param key the key. @param value the value to be associated with the key
