directive_Text,filePath,className,methodName,kind,,,,,,
 @throws IllegalArgumentException if the collection is null ,org/apache/commons/collections/bidimap/AbstractBidiMapDecorator,AbstractBidiMapDecorator,AbstractBidiMapDecorator,Not Null Directive,,,,,,
"@param map the map to decorate, must not be null ",org/apache/commons/collections/bidimap/AbstractOrderedBidiMapDecorator,AbstractOrderedBidiMapDecorator,AbstractOrderedBidiMapDecorator,Not Null Directive,,,,,,
 @throws IllegalArgumentException if the collection is null ,org/apache/commons/collections/bidimap/AbstractOrderedBidiMapDecorator,AbstractOrderedBidiMapDecorator,AbstractOrderedBidiMapDecorator,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null",org/apache/commons/collections/bag/TransformedBag,TransformedBag,decorate,Not Null Directive,,,,,,
 @throws IllegalArgumentException if bag or transformer is null ,org/apache/commons/collections/bag/TransformedBag,TransformedBag,decorate,Not Null Directive,,,,,,
" @param bag the bag to decorate, must not be null",org/apache/commons/collections/bag/TransformedBag,TransformedBag,decorate,Not Null Directive,,,,,,
"@param bag the bag to decorate, must not be null",org/apache/commons/collections/bag/TransformedBag,TransformedBag,TransformedBag,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null ",org/apache/commons/collections/bag/TransformedBag,TransformedBag,TransformedBag,Not Null Directive,,,,,,
@throws IllegalArgumentException if bag or transformer is null ,org/apache/commons/collections/bag/TransformedBag,TransformedBag,TransformedBag,Not Null Directive,,,,,,
" @param bag the bag to decorate, must not be null ",org/apache/commons/collections/bag/PredicatedBag,PredicatedBag,PredicatedBag,Not Null Directive,,,,,,
"@param predicate the predicate to use for validation, must not be null",org/apache/commons/collections/bag/PredicatedBag,PredicatedBag,PredicatedBag,Not Null Directive,,,,,,
@throws IllegalArgumentException if bag or predicate is null ,org/apache/commons/collections/bag/PredicatedBag,PredicatedBag,PredicatedBag,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null",org/apache/commons/collections/bag/TransformedSortedBag,TransformedSortedBag,decorate,Not Null Directive,,,,,,
"@param bag the bag to decorate, must not be null",org/apache/commons/collections/bag/TransformedSortedBag,TransformedSortedBag,decorate,Not Null Directive,,,,,,
@throws IllegalArgumentException if bag or transformer is null ,org/apache/commons/collections/bag/TransformedSortedBag,TransformedSortedBag,decorate,Not Null Directive,,,,,,
@throws NullPointerException If str is null,java/net/URI,URI,create,Not Null Directive,,,,,,
@exception IllegalArgumentException if groupID is null,java/rmi/activation/ActivationDesc,ActivationDesc,ActivationDesc,Not Null Directive,,,,,,
@throws NullPointerException if name is null. ,java/lang/reflect/ReflectPermission,ReflectPermission,ReflectPermission,Not Null Directive,,,,,,
@throws NullPointerException if name is null.,java/lang/RuntimePermission,RuntimePermission,RuntimePermission,Not Null Directive,,,,,,
Note: You must specify the parameter's SQL type. ,java/sql/PreparedStatement,PreparedStatement,setNull,Not Null Directive,,,,,,
@param signerCertPath The signer's certificate path. It must not be null. ,java/security/CodeSigner,CodeSigner,CodeSigner,Not Null Directive,,,,,,
@throws NullPointerException if the map is null ,org/apache/commons/collections/map/CaseInsensitiveMap,CaseInsensitiveMap,CaseInsensitiveMap,Not Null Directive,,,,,,
"@param predicate1 the first predicate, may not be null ",org/apache/commons/collections/PredicateUtils,PredicateUtils,andPredicate,Not Null Directive,,,,,,
"@param predicate2 the second predicate, may not be null",org/apache/commons/collections/PredicateUtils,PredicateUtils,andPredicate,Not Null Directive,,,,,,
 @throws IllegalArgumentException if either predicate is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,andPredicate,Not Null Directive,,,,,,
"@param predicate the predicate to use as a filter, not null ",org/apache/commons/collections/IteratorUtils,IteratorUtils,filteredIterator,Not Null Directive,,,,,,
" @param iterator the iterator to use, not null ",org/apache/commons/collections/IteratorUtils,IteratorUtils,filteredIterator,Not Null Directive,,,,,,
 @throws NullPointerException if either parameter is null ,org/apache/commons/collections/IteratorUtils,IteratorUtils,filteredIterator,Not Null Directive,,,,,,
"@param listIterator the list iterator to use, not null ",org/apache/commons/collections/IteratorUtils,IteratorUtils,filteredListIterator,Not Null Directive,,,,,,
@throws NullPointerException if either parameter is null ,org/apache/commons/collections/IteratorUtils,IteratorUtils,filteredListIterator,Not Null Directive,,,,,,
"@param predicate the predicate to use as a filter, not null",org/apache/commons/collections/IteratorUtils,IteratorUtils,filteredListIterator,Not Null Directive,,,,,,
@throws NullPointerException if the collection is null ,org/apache/commons/collections/IteratorUtils,IteratorUtils,loopingIterator,Not Null Directive,,,,,,
"@param coll the collection to iterate over, not null",org/apache/commons/collections/IteratorUtils,IteratorUtils,loopingIterator,Not Null Directive,,,,,,
"@param list the list to iterate over, not null ",org/apache/commons/collections/IteratorUtils,IteratorUtils,loopingListIterator,Not Null Directive,,,,,,
@throws NullPointerException if the list is null ,org/apache/commons/collections/IteratorUtils,IteratorUtils,loopingListIterator,Not Null Directive,,,,,,
 @throws IllegalArgumentException if the key array is null ,org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey,Not Null Directive,,,,,,
" @param keys the array of keys, not null ",org/apache/commons/collections/keyvalue/MultiKey,MultiKey,MultiKey,Not Null Directive,,,,,,
"@param buffer the buffer to wrap, must not be null ",org/apache/commons/collections/buffer/BoundedBuffer,BoundedBuffer,BoundedBuffer,Not Null Directive,,,,,,
"@param put to wrap, must not be null",org/apache/commons/collections/splitmap/SplitMapUtils,SplitMapUtils,writableMap,Not Null Directive,,,,,,
throws NullPointerException if either list is null ,org/apache/commons/collections/ListUtils,ListUtils,subtract,Not Null Directive,,,,,,
@throws IllegalArgumentException if the predicates array is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,allPredicate,Not Null Directive,,,,,,
 @throws IllegalArgumentException if any predicate in the array is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,allPredicate,Not Null Directive,,,,,,
"@param predicates an array of predicates to check, may not be null ",org/apache/commons/collections/PredicateUtils,PredicateUtils,allPredicate,Not Null Directive,,,,,,
"@param predicates a collection of predicates to check, may not be null",org/apache/commons/collections/PredicateUtils,PredicateUtils,allPredicate,Not Null Directive,,,,,,
@throws IllegalArgumentException if the predicates collection is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,allPredicate,Not Null Directive,,,,,,
@throws IllegalArgumentException if any predicate in the collection is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,allPredicate,Not Null Directive,,,,,,
@throws IllegalArgumentException if the predicates array is nul,org/apache/commons/collections/PredicateUtils,PredicateUtils,onePredicate,Not Null Directive,,,,,,
 @throws IllegalArgumentException if any predicate in the array is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,onePredicate,Not Null Directive,,,,,,
"@param predicates an array of predicates to check, may not be null ",org/apache/commons/collections/PredicateUtils,PredicateUtils,onePredicate,Not Null Directive,,,,,,
"@param predicates a collection of predicates to check, may not be null",org/apache/commons/collections/PredicateUtils,PredicateUtils,onePredicate,Not Null Directive,,,,,,
@throws IllegalArgumentException if the predicates collection is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,onePredicate,Not Null Directive,,,,,,
@throws IllegalArgumentException if any predicate in the collection is null ,org/apache/commons/collections/PredicateUtils,PredicateUtils,onePredicate,Not Null Directive,,,,,,
" @param coll the collection to get the cardinality map for, must not be null ",org/apache/commons/collections/CollectionUtils,CollectionUtils,getCardinalityMap,Not Null Directive,,,,,,
"@param list the list to predicate, must not be null",org/apache/commons/collections/ListUtils,ListUtils,predicatedList,Not Null Directive,,,,,,
@throws IllegalArgumentException if the List or Predicate is null ,org/apache/commons/collections/ListUtils,ListUtils,predicatedList,Not Null Directive,,,,,,
"If s is null, then a NullPointerException is thrown. ",java/lang/Float,Float,valueOf,Not Null Directive,,,,,,
"@param a the first (sub?) collection, must not be null ",org/apache/commons/collections/CollectionUtils,CollectionUtils,isProperSubCollection,Not Null Directive,,,,,,
" @param map the map to add to, may not be null",org/apache/commons/collections/MapUtils,MapUtils,safeAddToMap,Not Null Directive,,,,,,
@throws NullPointerException if the map is null ,org/apache/commons/collections/MapUtils,MapUtils,safeAddToMap,Not Null Directive,,,,,,
 Attempting to add a null key or value to the map will raise a NullPointerException.,org/apache/commons/collections,collections,map,Not Null Directive,,,,,,
 Attempting to add a null key or value to the map will raise a NullPointerException. ,org/apache/commons/collections,collections,map,Not Null Directive,,,,,,
"@param bag the bag to decorate, must not be null ",org/apache/commons/collections/bag/TransformedSortedBag,TransformedSortedBag,TransformedSortedBag,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null",org/apache/commons/collections/bag/TransformedSortedBag,TransformedSortedBag,TransformedSortedBag,Not Null Directive,,,,,,
"@param bag the bag to decorate, must not be null",org/apache/commons/collections/bag/PredicatedSortedBag,PredicatedSortedBag,PredicatedSortedBag,Not Null Directive,,,,,,
"@param predicate the predicate to use for validation, must not be null",org/apache/commons/collections/bag/PredicatedSortedBag,PredicatedSortedBag,PredicatedSortedBag,Not Null Directive,,,,,,
"@param coll the collection to decorate, must not be null",org/apache/commons/collections/collection/TransformedCollection,TransformedCollection,TransformedCollection,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null ",org/apache/commons/collections/collection/TransformedCollection,TransformedCollection,TransformedCollection,Not Null Directive,,,,,,
"@param coll the collection to decorate, must not be null ",org/apache/commons/collections/collection/PredicatedCollection,PredicatedCollection,PredicatedCollection,Not Null Directive,,,,,,
"@param predicate the predicate to use for validation, must not be null",org/apache/commons/collections/collection/PredicatedCollection,PredicatedCollection,PredicatedCollection,Not Null Directive,,,,,,
"@param buffer the buffer to decorate, must not be null",org/apache/commons/collections/buffer/TransformedBuffer,TransformedBuffer,decorate,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null",org/apache/commons/collections/buffer/TransformedBuffer,TransformedBuffer,decorate,Not Null Directive,,,,,,
"@param buffer the buffer to decorate, must not be null ",org/apache/commons/collections/buffer/TransformedBuffer,TransformedBuffer,TransformedBuffer,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null ",org/apache/commons/collections/buffer/TransformedBuffer,TransformedBuffer,TransformedBuffer,Not Null Directive,,,,,,
"@param buffer the buffer to decorate, must not be null ",org/apache/commons/collections/buffer/PredicatedBuffer,PredicatedBuffer,PredicatedBuffer,Not Null Directive,,,,,,
"@param predicate the predicate to use for validation, must not be null ",org/apache/commons/collections/buffer/PredicatedBuffer,PredicatedBuffer,PredicatedBuffer,Not Null Directive,,,,,,
"@param set the set to decorate, must not be null",org/apache/commons/collections/list/SetUniqueList,SetUniqueList,SetUniqueList,Not Null Directive,,,,,,
"@param list the list to decorate, must not be null",org/apache/commons/collections/list/SetUniqueList,SetUniqueList,SetUniqueList,Not Null Directive,,,,,,
"@param list the list to decorate, must not be null",org/apache/commons/collections/list/TransformedList,TransformedList,decorate,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null ",org/apache/commons/collections/list/TransformedList,TransformedList,decorate,Not Null Directive,,,,,,
"@param list the list to decorate, must not be null",org/apache/commons/collections/list/TransformedList,TransformedList,TransformedList,Not Null Directive,,,,,,
"@param transformer the transformer to use for conversion, must not be null ",org/apache/commons/collections/list/TransformedList,TransformedList,TransformedList,Not Null Directive,,,,,,
