kind,containing-api-element,directive_Text,group_Id
"Not Null Directive","java/lang/RuntimePermission/RuntimePermission/String;String","@throws NullPointerException if name is null.",0
"Not Null Directive","java/sql/PreparedStatement/setNull/int;int","Note: You must specify the parameter's SQL type. ",0
"Not Null Directive","java/security/CodeSigner/CodeSigner/CertPath;Timestamp","@param signerCertPath The signer's certificate path. It must not be null. ",0
"Not Null Directive","org/apache/commons/collections/map/CaseInsensitiveMap/CaseInsensitiveMap/Map","@throws NullPointerException if the map is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/andPredicate/Predicate;Predicate","@param predicate1 the first predicate, may not be null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/andPredicate/Predicate;Predicate","@param predicate2 the second predicate, may not be null",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/andPredicate/Predicate;Predicate"," @throws IllegalArgumentException if either predicate is null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/filteredIterator/Iterator;Predicate","@param predicate the predicate to use as a filter, not null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/filteredIterator/Iterator;Predicate"," @param iterator the iterator to use, not null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/filteredIterator/Iterator;Predicate"," @throws NullPointerException if either parameter is null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/filteredListIterator/ListIterator;Predicate","@param listIterator the list iterator to use, not null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/filteredListIterator/ListIterator;Predicate","@throws NullPointerException if either parameter is null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/filteredListIterator/ListIterator;Predicate","@param predicate the predicate to use as a filter, not null",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/loopingIterator/Collection","@throws NullPointerException if the collection is null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/loopingIterator/Collection","@param coll the collection to iterate over, not null",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/loopingListIterator/List","@param list the list to iterate over, not null ",0
"Not Null Directive","org/apache/commons/collections/IteratorUtils/loopingListIterator/List","@throws NullPointerException if the list is null ",0
"Not Null Directive","org/apache/commons/collections/keyvalue/MultiKey/MultiKey/Object[];boolean"," @throws IllegalArgumentException if the key array is null ",0
"Not Null Directive","org/apache/commons/collections/keyvalue/MultiKey/MultiKey/Object[];boolean"," @param keys the array of keys, not null ",0
"Not Null Directive","org/apache/commons/collections/buffer/BoundedBuffer/BoundedBuffer/Buffer;int;long","@param buffer the buffer to wrap, must not be null ",0
"Not Null Directive","org/apache/commons/collections/splitmap/SplitMapUtils/writableMap/Put","@param put to wrap, must not be null",0
"Not Null Directive","org/apache/commons/collections/ListUtils/subtract/List;List","throws NullPointerException if either list is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/allPredicate/Predicate[]","@throws IllegalArgumentException if the predicates array is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/allPredicate/Predicate[]"," @throws IllegalArgumentException if any predicate in the array is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/allPredicate/Predicate[]","@param predicates an array of predicates to check, may not be null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/allPredicate/Collection","@param predicates a collection of predicates to check, may not be null",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/allPredicate/Collection","@throws IllegalArgumentException if the predicates collection is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/allPredicate/Collection","@throws IllegalArgumentException if any predicate in the collection is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/onePredicate/Predicate[]","@throws IllegalArgumentException if the predicates array is nul",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/onePredicate/Predicate[]"," @throws IllegalArgumentException if any predicate in the array is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/onePredicate/Predicate[]","@param predicates an array of predicates to check, may not be null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/onePredicate/Collection","@param predicates a collection of predicates to check, may not be null",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/onePredicate/Collection","@throws IllegalArgumentException if the predicates collection is null ",0
"Not Null Directive","org/apache/commons/collections/PredicateUtils/onePredicate/Collection","@throws IllegalArgumentException if any predicate in the collection is null ",0
"Not Null Directive","org/apache/commons/collections/CollectionUtils/getCardinalityMap/Iterable"," @param coll the collection to get the cardinality map for, must not be null ",0
"Not Null Directive","org/apache/commons/collections/ListUtils/predicatedList/List;Predicate","@param list the list to predicate, must not be null",0
"Not Null Directive","org/apache/commons/collections/ListUtils/predicatedList/List;Predicate","@throws IllegalArgumentException if the List or Predicate is null ",0
"Not Null Directive","java/lang/Float/valueOf/String","If s is null, then a NullPointerException is thrown. ",0
"Not Null Directive","org/apache/commons/collections/CollectionUtils/isProperSubCollection/Collection;Collection","@param a the first (sub?) collection, must not be null ",0
"Not Null Directive","org/apache/commons/collections/MapUtils/safeAddToMap/Map;Object;Object"," @param map the map to add to, may not be null",0
"Not Null Directive","org/apache/commons/collections/MapUtils/safeAddToMap/Map;Object;Object","@throws NullPointerException if the map is null ",0
"Not Null Directive","org/apache/commons/collections/map/ReferenceIdentityMap"," Attempting to add a null key or value to the map will raise a NullPointerException.",0
"Not Null Directive","org/apache/commons/collections/map/ReferenceMap"," Attempting to add a null key or value to the map will raise a NullPointerException. ",0
"Not Null Directive","org/apache/commons/collections/bag/TransformedSortedBag/TransformedSortedBag/SortedBag;Transformer","@param bag the bag to decorate, must not be null ",0
"Not Null Directive","org/apache/commons/collections/bag/TransformedSortedBag/TransformedSortedBag/SortedBag;Transformer","@param transformer the transformer to use for conversion, must not be null",0
"Not Null Directive","org/apache/commons/collections/bag/PredicatedSortedBag/PredicatedSortedBag/SortedBag;Predicate","@param bag the bag to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/bag/PredicatedSortedBag/PredicatedSortedBag/SortedBag;Predicate","@param predicate the predicate to use for validation, must not be null",0
"Not Null Directive","org/apache/commons/collections/collection/TransformedCollection/TransformedCollection/Collection;Transformer","@param coll the collection to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/collection/TransformedCollection/TransformedCollection/Collection;Transformer","@param transformer the transformer to use for conversion, must not be null ",0
"Not Null Directive","org/apache/commons/collections/collection/PredicatedCollection/PredicatedCollection/Collection;Predicate","@param coll the collection to decorate, must not be null ",0
"Not Null Directive","org/apache/commons/collections/collection/PredicatedCollection/PredicatedCollection/Collection;Predicate","@param predicate the predicate to use for validation, must not be null",0
"Not Null Directive","org/apache/commons/collections/buffer/TransformedBuffer/decorate/Buffer;Transformer","@param buffer the buffer to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/buffer/TransformedBuffer/decorate/Buffer;Transformer","@param transformer the transformer to use for conversion, must not be null",0
"Not Null Directive","org/apache/commons/collections/buffer/TransformedBuffer/TransformedBuffer/Buffer;Transformer","@param buffer the buffer to decorate, must not be null ",0
"Not Null Directive","org/apache/commons/collections/buffer/TransformedBuffer/TransformedBuffer/Buffer;Transformer","@param transformer the transformer to use for conversion, must not be null ",0
"Not Null Directive","org/apache/commons/collections/buffer/PredicatedBuffer/PredicatedBuffer/Buffer;Predicate","@param buffer the buffer to decorate, must not be null ",0
"Not Null Directive","org/apache/commons/collections/buffer/PredicatedBuffer/PredicatedBuffer/Buffer;Predicate","@param predicate the predicate to use for validation, must not be null ",0
"Not Null Directive","org/apache/commons/collections/list/SetUniqueList/SetUniqueList/List;Set","@param set the set to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/list/SetUniqueList/SetUniqueList/List;Set","@param list the list to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/list/TransformedList/decorate/List;Transformer","@param list the list to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/list/TransformedList/decorate/List;Transformer","@param transformer the transformer to use for conversion, must not be null ",0
"Not Null Directive","org/apache/commons/collections/list/TransformedList/TransformedList/List;Transformer","@param list the list to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/list/TransformedList/TransformedList/List;Transformer","@param transformer the transformer to use for conversion, must not be null ",0
"Not Null Directive","org/apache/commons/collections/list/PredicatedList/PredicatedList/List;Predicate","@param list the list to decorate, must not be null ",0
"Not Null Directive","org/apache/commons/collections/list/PredicatedList/PredicatedList/List;Predicate","@param predicate the predicate to use for validation, must not be null ",0
"Not Null Directive","org/apache/commons/collections/map/LazyMap/decorate/Map;Factory","@param map the map to decorate, must not be null",0
"Not Null Directive","org/apache/commons/collections/map/LazyMap/decorate/Map;Factory","@param factory the factory to use, must not be null ",0
"Not Null Directive","org/apache/commons/collections/map/LazyMap/decorate/Map;Transformer","@param map the map to decorate, must not be null ",0
