id,id_sub,is_directive,type,path,text:
16,8,0,package,org/eclipse/jface/bindings/keys/formatting#8,<dd>An Xemacs-style formatter (e.g., C^x C^x).</dd>\n</dl>\n
17,0,1,package,org/eclipse/jface/viewers#0,\nProvides a framework for viewers, which are model-based\ncontent adapters for SWT widgets.\n<h2>\nPackage Specification</h2>\nA viewer is a model-based adapter on an SWT widget.&nbsp; Each viewer has\nfour parts:\n<blockquote>\n<li>\nan <b>input</b> - the object that serves as the viewer's model</li>\n\n<li>\na <b>widget</b> - the SWT control through which the viewer's model is displayed</li>\n\n<li>\na <b>content provider</b> - mediates between the model and viewer</li>\n\n<li>\na <b>label provider</b> - maps model objects to displayable labels containing\ntext and/or an image</li>\n</blockquote>\nThis package contains the viewer framework. The viewer framework is an\nindependent JFace module. Using it requires a knowledge of SWT, but does\nnot require familiarity with any of the other JFace modules. The framework\nconsists of abstract base classes for viewers (<tt>Viewer</tt>, <tt>StructuredViewer</tt>,\n<tt>AbstractTreeViewer</tt>) together with concrete viewer classes (<tt>ListViewer</tt>,\n<tt>TreeViewer</tt>,\n<tt>TableViewer</tt>,\n<tt>TableTreeViewer</tt>, <tt>CheckboxTreeViewer</tt>,\nand <tt>CheckboxTableViewer</tt>),\nand various lesser support classes. The concrete structured viewer classes\nare ready-to-use and have built-in support for drag-and-drop, filtering\n(<tt>IViewerFilter</tt> and <tt>ViewerFilter</tt>), and sorting (<tt>IViewerSorter</tt>\nand <tt>ViewerSorter</tt>); these classes may also be subclassed further\nif required.\n<p>In general terms, creating a viewer involves the following steps:\n<ul>\n<li>\ninstantiating a viewer on some pre-existing SWT widget,</li>\n\n<li>\nsetting the viewer's content provider (an object implementing <tt>IContentProvider</tt>),</li>\n\n<li>\nsetting the viewer's label provider (an object implementing\n<tt>ILabelProvider</tt>),</li>\n\n<li>\nand, finally, setting the viewer's input.</li>\n</ul>\nOnce a viewer's input is set, the viewer becomes active. As the model changes,\nit is the content provider's responsibility to respond to changes to the\nmodel by telling the viewer what to change (done by calling add and remove\nmethods on the viewer). An existing viewer may be retargeted by giving\nit a different object as input; the viewer is responsible for informing\nthe content provider of these kinds of wholesale changes (<tt>IContentProvider.inputChanged</tt>).\nAlso, each viewer registers with its label provider for notification of\nchanges that would affect what the viewer displays (see <tt>ILabelProviderListener.stateChanged</tt>).\n<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n
17,1,0,package,org/eclipse/jface/viewers#1,\nProvides a framework for viewers, which are model-based\ncontent adapters for SWT widgets.\n
17,2,0,package,org/eclipse/jface/viewers#2,<h2>\nPackage Specification</h2>\nA viewer is a model-based adapter on an SWT widget.&nbsp; Each viewer has\nfour parts:\n<blockquote>\n
17,3,0,package,org/eclipse/jface/viewers#3,<li>\nan <b>input</b> - the object that serves as the viewer's model</li>\n\n
17,4,0,package,org/eclipse/jface/viewers#4,<li>\na <b>widget</b> - the SWT control through which the viewer's model is displayed</li>\n\n
17,5,1,package,org/eclipse/jface/viewers#5,<li>\na <b>content provider</b> - mediates between the model and viewer</li>\n\n
17,6,0,package,org/eclipse/jface/viewers#6,<li>\na <b>label provider</b> - maps model objects to displayable labels containing\ntext and/or an image</li>\n</blockquote>\nThis package contains the viewer framework. 
17,7,0,package,org/eclipse/jface/viewers#7,The viewer framework is an\nindependent JFace module. 
17,8,1,package,org/eclipse/jface/viewers#8,Using it requires a knowledge of SWT, but does\nnot require familiarity with any of the other JFace modules. 
17,9,0,package,org/eclipse/jface/viewers#9,The framework\nconsists of abstract base classes for viewers (<tt>Viewer</tt>, <tt>StructuredViewer</tt>,\n<tt>AbstractTreeViewer</tt>) together with concrete viewer classes (<tt>ListViewer</tt>,\n<tt>TreeViewer</tt>,\n<tt>TableViewer</tt>,\n<tt>TableTreeViewer</tt>, <tt>CheckboxTreeViewer</tt>,\nand <tt>CheckboxTableViewer</tt>),\nand various lesser support classes. 
17,10,1,package,org/eclipse/jface/viewers#10,The concrete structured viewer classes\nare ready-to-use and have built-in support for drag-and-drop, filtering\n(<tt>IViewerFilter</tt> and <tt>ViewerFilter</tt>), and sorting (<tt>IViewerSorter</tt>\nand <tt>ViewerSorter</tt>); these classes may also be subclassed further\nif required.\n
17,11,1,package,org/eclipse/jface/viewers#11,<p>In general terms, creating a viewer involves the following steps:\n<ul>\n
17,12,0,package,org/eclipse/jface/viewers#12,<li>\ninstantiating a viewer on some pre-existing SWT widget,</li>\n\n
17,13,0,package,org/eclipse/jface/viewers#13,<li>\nsetting the viewer's content provider (an object implementing <tt>IContentProvider</tt>),</li>\n\n
17,14,0,package,org/eclipse/jface/viewers#14,<li>\nsetting the viewer's label provider (an object implementing\n<tt>ILabelProvider</tt>),</li>\n\n
17,15,0,package,org/eclipse/jface/viewers#15,<li>\nand, finally, setting the viewer's input.</li>\n</ul>\n
17,16,1,package,org/eclipse/jface/viewers#16,Once a viewer's input is set, the viewer becomes active. 
17,17,1,package,org/eclipse/jface/viewers#17,As the model changes,\nit is the content provider's responsibility to respond to changes to the\nmodel by telling the viewer what to change (done by calling add and remove\nmethods on the viewer). 
17,18,1,package,org/eclipse/jface/viewers#18,An existing viewer may be retargeted by giving\nit a different object as input; the viewer is responsible for informing\nthe content provider of these kinds of wholesale changes (<tt>IContentProvider.inputChanged</tt>).\n
17,19,0,package,org/eclipse/jface/viewers#19,Also, each viewer registers with its label provider for notification of\nchanges that would affect what the viewer displays (see <tt>ILabelProviderListener.stateChanged</tt>).\n
17,20,1,package,org/eclipse/jface/viewers#20,<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n
17,21,0,package,org/eclipse/jface/viewers#21,
18,0,1,package,org/eclipse/jface/viewers/deferred#0,\nProvides a framework for viewers that handle deferred contents. \n<h2>\nPackage Specification</h2>\n<p>The deferred viewers are viewers that can handle concurrent updates from a \n  variety of Threads.<br>\n  &nbsp; \n
18,1,0,package,org/eclipse/jface/viewers/deferred#1,\nProvides a framework for viewers that handle deferred contents. \n
18,2,1,package,org/eclipse/jface/viewers/deferred#2,<h2>\nPackage Specification</h2>\n<p>The deferred viewers are viewers that can handle concurrent updates from a \n  variety of Threads.<br>\n  &nbsp; \n
18,3,0,package,org/eclipse/jface/viewers/deferred#3,
19,0,1,package,org/eclipse/jface/window#0,\nProvides a general framework for creating and managing\nwindows.\n<h2>\nPackage Specification</h2>\nA JFace window is an object that has no visual representation (no widgets)\nuntil it is told to open. All JFace windows, including dialogs, are instances\nof the abstract class <tt>Window</tt> or a subclass. This package contains\nthe base window classes:\n<tt>Window</tt> itself, which provides support\nfor a basic windows; and <tt>ApplicationWindow</tt>, which provides ready-to-use\nsupport for a high-level "main window" with standard menus, tool bar, and\nstatus line. Both of these classes may be subclassed to define additional\ntypes of window as required.\n<p>This package also contains <tt>WindowManager</tt>, instance of which\nare used for managing a group of windows. Window managers are useful in\napplications which create many different windows (dialogs, wizards, etc.)\nin addition to a main window. Window managers are not required for simple\napplications.\n<p>The only global state maintained by classes in this package is a default\nimage for window title bars (<tt>Window.setDefaultImage</tt>).\n
19,1,0,package,org/eclipse/jface/window#1,\nProvides a general framework for creating and managing\nwindows.\n
19,2,0,package,org/eclipse/jface/window#2,<h2>\nPackage Specification</h2>\nA JFace window is an object that has no visual representation (no widgets)\nuntil it is told to open. 
19,3,1,package,org/eclipse/jface/window#3,All JFace windows, including dialogs, are instances\nof the abstract class <tt>Window</tt> or a subclass. 
19,4,0,package,org/eclipse/jface/window#4,This package contains\nthe base window classes:\n<tt>Window</tt> itself, which provides support\nfor a basic windows; and <tt>ApplicationWindow</tt>, which provides ready-to-use\nsupport for a high-level "main window" with standard menus, tool bar, and\nstatus line. 
19,5,1,package,org/eclipse/jface/window#5,Both of these classes may be subclassed to define additional\ntypes of window as required.\n
19,6,0,package,org/eclipse/jface/window#6,<p>This package also contains <tt>WindowManager</tt>, instance of which\nare used for managing a group of windows. 
19,7,1,package,org/eclipse/jface/window#7,Window managers are useful in\napplications which create many different windows (dialogs, wizards, etc.)\nin addition to a main window. 
19,8,1,package,org/eclipse/jface/window#8,Window managers are not required for simple\napplications.\n
19,9,1,package,org/eclipse/jface/window#9,<p>The only global state maintained by classes in this package is a default\nimage for window title bars (<tt>Window.setDefaultImage</tt>).\n
20,0,0,package,org/eclipse/jface/menus#0,\nProvides support for trim specification. \n<h2>\nPackage Specification</h2>\n<p> This package provides classes for trim widgets.\n
20,1,0,package,org/eclipse/jface/menus#1,\nProvides support for trim specification. \n
20,2,0,package,org/eclipse/jface/menus#2,<h2>\nPackage Specification</h2>\n<p> This package provides classes for trim widgets.\n
21,0,0,package,org/eclipse/jface/text#0,
21,1,0,package,org/eclipse/jface/text#1,
22,0,0,package,org/eclipse/jface/text/revisions#0,\nProvides a revision model and a protocol to display revision information in a vertical ruler column.\n<h2>Package Specification</h2>\n<tt>IRevisionRulerColumn</tt> is the protocol that a team provider can use to display line based revision control information to a document.\n<tt>RevisionInformation</tt> defines the revision model, which contains a list of <tt>Revision</tt>s, which in turn contain <tt>RevisionRange</tt>s.\n
22,1,0,package,org/eclipse/jface/text/revisions#1,\nProvides a revision model and a protocol to display revision information in a vertical ruler column.\n
22,2,0,package,org/eclipse/jface/text/revisions#2,<h2>Package Specification</h2>\n<tt>IRevisionRulerColumn</tt> is the protocol that a team provider can use to display line based revision control information to a document.\n
22,3,0,package,org/eclipse/jface/text/revisions#3,<tt>RevisionInformation</tt> defines the revision model, which contains a list of <tt>Revision</tt>s, which in turn contain <tt>RevisionRange</tt>s.\n
23,0,1,package,org/eclipse/jface/text/reconciler#0,\nProvides a reconciler add-on for an <tt>ITextViewer</tt>.\nA&nbsp; reconciler provides generic synchronization support&nbsp; with\nthe content of the document serving as the <tt>ITextViewer</tt>'s input.\nThere is no explicit model of what is synchronized.\n<h2>\nPackage Specification</h2>\n<tt>IReconciler</tt> defines the concept of a reconciler. It collaborates\nwith content type specific reconciling strategies (<tt>IReconcilingStrategy</tt>)\nwhich perform the synchronization for a given dirty region. The package\ncontains a default implementation of <tt>IReconciler</tt> (<tt>Reconciler</tt>).\n\n<tt>Reconciler</tt> and <tt>MonoReconciler</tt> implements reconciling\nas a periodic background activity and folds co-located changes while being\ninactive.\n
23,1,0,package,org/eclipse/jface/text/reconciler#1,\nProvides a reconciler add-on for an <tt>ITextViewer</tt>.\n
23,2,1,package,org/eclipse/jface/text/reconciler#2,A&nbsp; reconciler provides generic synchronization support&nbsp; with\nthe content of the document serving as the <tt>ITextViewer</tt>'s input.\n
23,3,1,package,org/eclipse/jface/text/reconciler#3,There is no explicit model of what is synchronized.\n
23,4,0,package,org/eclipse/jface/text/reconciler#4,<h2>\nPackage Specification</h2>\n<tt>IReconciler</tt> defines the concept of a reconciler. 
